YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,BENE_GE_60_SRVC_DAYS_PCT,BENE_GE_180_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,PHYSN_VISITS_CNT,TOT_NRSNG_MNTS,TOT_MSW_MNTS,TOT_AIDE_MNTS,NRSNG_MNTS_AVG_7_DAY_PRIOR_DEATH,MSW_MNTS_AVG_7_DAY_PRIOR_DEATH,AIDE_MNTS_AVG_7_DAY_PRIOR_DEATH,SRVC_SITE_DAYS_HOME_PCT,SRVC_SITE_DAYS_ASTD_LVG_FAC_PCT,SRVC_SITE_DAYS_LTCF_PCT,SRVC_SITE_DAYS_SNF_PCT,SRVC_SITE_DAYS_IP_PCT,SRVC_SITE_DAYS_IP_HOSPC_PCT,DSCHRG_DEATH_PCT,DSCHRG_HOSPC_LV_PCT,HOSPC_RHC_DAYS_PCT
2020,FY,PROVIDER,HOS,451675,UVALDE HOSPICE,UVALDE,TX,78801,195,486,9997,0.33,0.63,0.24,0.09,2051498,1519818,1519818,1723754,0.28,0.38,0.94,82,0.42,0.57,0.52,0.00,0.00,0.47,0.00,0.00,2.4000000954,0.26,0.00,0.00,0.29,0.05,0.09,0.00,0.00,0.00,0.00,0.00,0.05,0.00,2203,238,1322,211,92220,10890,64575,32,3,6,0.62,0.01,0.32,0.00,0.00,0.00,0.30,0.03,0.99
2020,FY,PROVIDER,HOS,451679,UNIVERSAL HEALTH SERVICES,FORT WORTH,TX,76112,283,706,13877,0.48,0.74,0.19,0.10,4162988,3104754,3104754,3172903,0.48,0.16,0.04,80,0.48,0.51,0.72,0.15,0.00,0.09,0.00,0.00,3.1900000572,0.25,0.04,0.04,0.17,0.04,0.15,0.00,0.00,0.03,0.00,0.00,0.05,0.00,2212,427,3263,299,97650,9870,98685,13,1,2,0.89,0.00,0.00,0.00,0.00,0.07,0.33,0.02,0.92
2020,FY,PROVIDER,HOS,451682,KINDRED HOSPICE,SAN ANTONIO,TX,78228,804,2784,64863,0.39,0.57,0.35,0.17,13187078,9845965,9845965,10940601,0.40,0.25,0.04,82,0.39,0.60,0.59,0.05,0.02,0.31,0.00,0.00,2.4800000191,0.18,0.05,0.03,0.17,0.20,0.07,0.04,0.07,0.03,0.00,0.00,0.04,0.00,11323,2293,15446,0,567330,95490,912780,37,4,10,0.41,0.19,0.31,0.05,0.00,0.01,0.20,0.03,0.98
2020,FY,PROVIDER,HOS,451687,MAIN STREET HOSPICE,AZLE,TX,76020,25,61,1277,0.00,0.52,0.00,0.00,332449,224029,224029,225379,0.64,0.00,0.00,77,0.56,0.44,0.92,0.00,0.00,0.00,0.00,0.00,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,344,64,395,0,20685,3120,23580,35,0,12,1.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,1.00
2020,FY,PROVIDER,HOS,451688,SOLARIS HOSPICE INC,DECATUR,TX,76234,2347,9342,232576,0.23,0.46,0.42,0.22,48843574,34701150,34701150,37953548,0.27,0.34,0.68,81,0.42,0.57,0.92,0.02,0.00,0.04,0.00,0.00,2.2999999523,0.18,0.09,0.00,0.32,0.05,0.07,0.00,0.17,0.00,0.00,0.00,0.03,0.00,43044,8381,103392,78,1905180,285405,3501780,40,2,16,0.47,0.09,0.42,0.00,0.00,0.00,0.16,0.01,0.99
2020,FY,PROVIDER,HOS,451691,BAYLOR SCOTT & WHITE HOSPICE - TEMPLE,TEMPLE,TX,76502,580,2044,49436,0.22,0.47,0.36,0.15,13883132,8025950,8025950,8358811,0.50,0.11,0.06,81,0.41,0.58,0.79,0.07,0.00,0.10,0.00,0.00,2.7899999619,0.31,0.04,0.03,0.10,0.03,0.17,0.00,0.02,0.03,0.00,0.00,0.05,0.00,9009,2299,8253,0,470505,100050,445710,45,5,8,0.70,0.10,0.10,0.07,0.00,0.00,0.18,0.02,0.99
2020,FY,PROVIDER,HOS,451697,KINDRED HOSPICE,SAN ANGELO,TX,76903,354,1340,32730,0.21,0.45,0.40,0.20,5926877,4706051,4706051,5350515,0.32,0.26,0.14,82,0.37,0.62,0.76,0.03,0.00,0.18,0.00,0.00,2.5699999332,0.18,0.07,0.00,0.37,0.04,0.10,0.04,0.00,0.00,0.00,0.00,0.04,0.00,6035,1293,7182,0,275190,41895,383865,35,2,13,0.43,0.19,0.31,0.05,0.00,0.00,0.17,0.02,0.99
2020,FY,PROVIDER,HOS,451700,ASANA HOSPICE,FORT WORTH,TX,76107,226,790,18235,0.20,0.46,0.37,0.16,4533549,2961419,2961419,2988101,0.53,0.36,0.00,81,0.41,0.58,0.70,0.14,0.00,0.10,0.00,0.00,2.7300000191,0.22,0.00,0.00,0.34,0.12,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4941,568,7656,0,265380,20640,606585,80,1,30,0.34,0.19,0.44,0.01,0.00,0.00,0.20,0.05,0.99
2020,FY,PROVIDER,HOS,451701,STAR HOSPICE,ODESSA,TX,79761,228,777,17793,0.39,0.62,0.29,0.18,4377621,2786946,2786946,3003320,0.32,0.26,0.11,80,0.40,0.59,0.58,0.00,0.00,0.36,0.00,0.00,2.3099999428,0.27,0.05,0.00,0.18,0.05,0.10,0.00,0.09,0.00,0.00,0.00,0.05,0.00,3741,132,3797,0,159960,3990,220995,30,0,11,0.60,0.12,0.00,0.25,0.01,0.00,0.22,0.02,0.98
2020,FY,PROVIDER,HOS,451703,KINDRED HOSPICE,MINERAL WELLS,TX,76067,132,435,10000,0.18,0.46,0.36,0.15,2181538,1594691,1594691,1670738,0.34,0.23,0.65,81,0.55,0.44,0.91,0.00,0.00,0.00,0.00,0.00,2.4900000095,0.28,0.00,0.00,0.00,0.25,0.09,0.00,0.10,0.00,0.00,0.00,0.00,0.00,2990,432,4227,0,100140,19455,190560,41,4,18,0.55,0.21,0.19,0.02,0.00,0.00,0.21,0.00,0.99
2020,FY,PROVIDER,HOS,451705,KINDRED HOSPICE,EL PASO,TX,79925,327,970,21708,0.32,0.55,0.34,0.11,3956331,3147857,3147857,3610955,0.58,0.19,0.00,82,0.45,0.54,0.28,0.00,0.00,0.67,0.00,0.00,2.8399999142,0.25,0.05,0.00,0.33,0.06,0.06,0.08,0.00,0.00,0.00,0.00,0.03,0.00,3609,491,6695,0,203010,12645,411015,36,1,17,0.83,0.04,0.02,0.09,0.00,0.00,0.24,0.03,0.99
2020,FY,PROVIDER,HOS,451707,KINDRED HOSPICE,BROWNWOOD,TX,76801,126,427,9981,0.23,0.50,0.35,0.15,1849361,1447140,1447140,1643037,0.34,0.34,0.89,79,0.42,0.57,0.83,0.00,0.00,0.15,0.00,0.00,2.4800000191,0.20,0.15,0.00,0.15,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1847,499,2414,0,89010,20145,129345,42,8,14,0.59,0.04,0.19,0.15,0.00,0.00,0.15,0.07,0.99
2020,FY,PROVIDER,HOS,451708,LIFECARE HEALTH SERVICES,LONGVIEW,TX,75604,137,645,16720,0.15,0.35,0.50,0.28,3402740,2366887,2366887,2695813,0.35,0.15,0.35,81,0.44,0.55,0.85,0.13,0.00,0.00,0.00,0.00,2.2699999809,0.21,0.18,0.00,0.18,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3301,367,6695,0,173850,19800,328995,61,3,22,0.64,0.22,0.12,0.00,0.00,0.00,0.12,0.02,0.99
2020,FY,PROVIDER,HOS,451709,TRADITIONS HEALTH,TOMBALL,TX,77377,310,1157,28006,0.21,0.45,0.43,0.19,5753566,4548440,4548440,4593096,0.38,0.24,0.00,83,0.31,0.68,0.77,0.11,0.00,0.09,0.00,0.00,2.9900000095,0.15,0.06,0.00,0.21,0.17,0.08,0.00,0.09,0.00,0.00,0.00,0.07,0.00,6414,1324,5854,0,339135,57330,347130,51,5,11,0.42,0.29,0.22,0.04,0.00,0.00,0.17,0.03,0.99
2020,FY,PROVIDER,HOS,451712,HEART OF TEXAS HOSPICE,SPRING BRANCH,TX,78070,262,1380,36786,0.09,0.28,0.61,0.36,28667471,5260589,5260589,5810080,0.37,0.15,0.04,84,0.33,0.66,0.64,0.00,0.00,0.28,0.00,0.00,2.1199998856,0.10,0.00,0.00,0.52,0.07,0.08,0.00,0.06,0.00,0.00,0.00,0.05,0.00,5773,1032,11571,0,317640,36765,712275,31,2,20,0.61,0.25,0.01,0.11,0.00,0.00,0.08,0.03,0.99
2020,FY,PROVIDER,HOS,451713,PROVIDENCE HOSPICE,WACO,TX,76710,977,2553,53044,0.38,0.64,0.25,0.09,16361087,9381753,9381753,10146842,0.36,0.27,0.22,80,0.44,0.55,0.79,0.11,0.00,0.07,0.00,0.00,2.4200000763,0.26,0.06,0.05,0.11,0.05,0.12,0.00,0.02,0.05,0.00,0.00,0.04,0.00,13757,1891,16904,390,636585,65190,688410,44,2,12,0.50,0.01,0.39,0.04,0.01,0.02,0.30,0.01,0.96
2020,FY,PROVIDER,HOS,451715,KINDRED HOSPICE,AUSTIN,TX,78731,193,783,19440,0.18,0.39,0.45,0.22,3947937,3045928,3045928,3152989,0.31,0.21,0.00,81,0.37,0.62,0.72,0.12,0.00,0.10,0.00,0.00,2.5299999714,0.16,0.08,0.00,0.34,0.10,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4067,1136,5406,0,171555,45735,303270,38,11,15,0.44,0.40,0.07,0.07,0.00,0.00,0.15,0.03,0.99
2020,FY,PROVIDER,HOS,451716,KINDRED HOSPICE,WICHITA FALLS,TX,76309,119,538,13922,0.15,0.33,0.49,0.27,2698728,2095291,2095291,2248269,0.22,0.31,0.39,81,0.36,0.63,0.88,0.00,0.00,0.00,0.00,0.00,1.8899999857,0.18,0.14,0.00,0.31,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2593,452,4695,0,125310,15300,312945,42,4,22,0.52,0.10,0.32,0.04,0.00,0.00,0.11,0.04,0.99
2020,FY,PROVIDER,HOS,451717,NURSES ON WHEELS INC,CORPUS CHRISTI,TX,78404,384,1460,35903,0.22,0.43,0.46,0.18,8032015,5479861,5479861,5849900,0.37,0.37,0.27,82,0.42,0.57,0.36,0.02,0.00,0.60,0.00,0.00,2.9000000954,0.18,0.06,0.00,0.34,0.09,0.08,0.03,0.04,0.00,0.00,0.00,0.04,0.00,10067,1053,13389,0,621510,37020,763335,63,2,20,0.67,0.11,0.20,0.00,0.00,0.00,0.14,0.05,0.99
2020,FY,PROVIDER,HOS,451722,KINDRED HOSPICE,GREENVILLE,TX,75402,188,754,18495,0.19,0.42,0.43,0.23,3741050,2909820,2909820,3016356,0.25,0.21,0.62,80,0.43,0.56,0.92,0.00,0.00,0.00,0.00,0.00,2.3099999428,0.22,0.10,0.00,0.19,0.13,0.11,0.00,0.11,0.00,0.00,0.00,0.05,0.00,4397,623,5230,0,237825,36945,223230,47,6,11,0.63,0.07,0.22,0.05,0.00,0.00,0.15,0.02,0.99
2020,FY,PROVIDER,HOS,451727,A*MED COMMUNITY HOSPICE,ANGLETON,TX,77515,17,52,1192,0.00,0.00,0.00,0.00,254560,200076,200076,206129,0.64,0.00,0.00,81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.7300000191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207,35,287,0,12900,1575,16500,95,0,0,0.80,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.99
2020,FY,PROVIDER,HOS,451729,HOSPICE COMPASSUS HOUSTON,HOUSTON,TX,77034,58,165,3569,0.24,0.53,0.36,0.00,924990,558990,558990,608026,0.41,0.00,0.48,76,0.53,0.46,0.82,0.00,0.00,0.00,0.00,0.00,2.9700000286,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,847,178,519,0,56625,10890,33600,57,3,12,0.85,0.04,0.07,0.03,0.00,0.00,0.20,0.00,0.99
2020,FY,PROVIDER,HOS,451730,TRADITIONS HOSPICE,ENNIS,TX,75119,189,636,14624,0.24,0.55,0.35,0.16,3287368,2313274,2313274,2388588,0.28,0.38,0.48,81,0.46,0.53,0.81,0.09,0.00,0.08,0.00,0.00,2.5199999809,0.24,0.06,0.00,0.29,0.06,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3801,405,6115,0,170085,20160,346140,43,2,22,0.46,0.05,0.40,0.08,0.00,0.00,0.22,0.03,0.99
2020,FY,PROVIDER,HOS,451734,EXCLUSIVE HOME HEALTH AND HOSPICE INC,BEEVILLE,TX,78102,126,322,6947,0.29,0.62,0.26,0.09,1740728,1048134,1048134,1187500,0.26,0.34,0.67,82,0.48,0.51,0.58,0.00,0.00,0.39,0.00,0.00,2.7300000191,0.23,0.00,0.00,0.29,0.08,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,2537,247,1413,0,106935,10755,57720,53,3,8,0.53,0.00,0.46,0.00,0.00,0.00,0.29,0.00,0.99
2020,FY,PROVIDER,HOS,451735,COMPASSIONATE CARE HOSPICE,HOUSTON,TX,77018,354,1235,29132,0.20,0.47,0.36,0.17,7379897,4840687,4840687,4796374,0.42,0.28,0.00,80,0.55,0.44,0.42,0.25,0.21,0.09,0.00,0.00,2.5799999237,0.36,0.07,0.00,0.27,0.03,0.05,0.04,0.00,0.00,0.00,0.00,0.04,0.00,5202,696,9655,0,315705,44370,716145,38,4,25,0.74,0.07,0.16,0.01,0.00,0.00,0.16,0.04,0.99
2020,FY,PROVIDER,HOS,451738,AMEDISYS HOSPICE OF SAN ANTONIO,SAN ANTONIO,TX,78229,425,1795,45119,0.17,0.39,0.46,0.23,11141431,6757718,6757718,7364389,0.42,0.19,0.05,83,0.35,0.64,0.68,0.05,0.00,0.23,0.00,0.00,2.4500000477,0.13,0.05,0.00,0.21,0.05,0.03,0.26,0.10,0.00,0.00,0.00,0.04,0.00,10465,1445,12319,0,550635,63165,720780,57,3,18,0.67,0.10,0.16,0.00,0.00,0.00,0.12,0.03,0.99
2020,FY,PROVIDER,HOS,451740,LEGACY HOSPICE,TYLER,TX,75703,480,1556,35111,0.27,0.53,0.35,0.14,7619473,5251732,5251732,5896418,0.26,0.27,0.60,81,0.43,0.56,0.86,0.08,0.00,0.04,0.00,0.00,2.4200000763,0.14,0.10,0.03,0.25,0.08,0.12,0.00,0.05,0.00,0.00,0.00,0.05,0.00,8576,1096,15609,30,432780,48390,895530,47,5,25,0.36,0.20,0.38,0.03,0.00,0.00,0.21,0.03,0.99
2020,FY,PROVIDER,HOS,451741,HEART TO HEART HOSPICE OF TEXAS LTD,CARROLLTON,TX,75007,576,2257,55428,0.21,0.46,0.41,0.20,12284692,8962016,8962016,9084152,0.33,0.39,0.07,81,0.36,0.63,0.80,0.11,0.02,0.04,0.00,0.00,2.5,0.15,0.07,0.02,0.35,0.11,0.10,0.00,0.05,0.00,0.00,0.00,0.04,0.00,10858,1477,28160,140,763485,47100,1891530,130,2,29,0.31,0.14,0.53,0.01,0.00,0.00,0.15,0.03,0.99
2020,FY,PROVIDER,HOS,451743,BRISTOL HOSPICE - PATHWAYS LLC,WAXAHACHIE,TX,75165,609,2428,60097,0.17,0.42,0.43,0.22,13679290,9505205,9505205,9770195,0.37,0.27,0.15,81,0.38,0.61,0.80,0.11,0.00,0.06,0.00,0.00,2.5499999523,0.19,0.08,0.00,0.32,0.10,0.00,0.09,0.04,0.00,0.00,0.00,0.06,0.00,16261,3145,22428,0,906165,146085,1471665,59,5,23,0.49,0.17,0.00,0.33,0.00,0.00,0.16,0.02,0.99
2020,FY,PROVIDER,HOS,451745,FORT DUNCAN HOME HEALTH AND HOSPICE CARE,EAGLE PASS,TX,78852,65,285,7124,0.21,0.43,0.46,0.24,1154592,982819,982819,1117368,0.24,0.66,0.98,83,0.46,0.53,0.00,0.00,0.00,0.93,0.00,0.00,3.1600000858,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1568,140,142,0,57945,3870,8610,26,0,0,0.64,0.00,0.00,0.35,0.00,0.00,0.10,0.07,1.00
2020,FY,PROVIDER,HOS,451748,ELARA CARING,CLEBURNE,TX,76033,403,1694,43055,0.20,0.44,0.44,0.23,9208187,6647852,6647852,6909910,0.42,0.32,0.53,83,0.37,0.62,0.92,0.02,0.00,0.03,0.00,0.00,2.4400000572,0.17,0.08,0.04,0.21,0.06,0.05,0.10,0.15,0.00,0.00,0.00,0.04,0.00,7348,1947,20454,0,345840,53550,1180095,69,4,28,0.37,0.23,0.38,0.00,0.00,0.00,0.14,0.02,0.99
2020,FY,PROVIDER,HOS,451749,MERCY HOSPICE,FLOWER MOUND,TX,75028,123,559,14357,0.12,0.40,0.50,0.26,3086534,2233848,2233848,2310694,0.26,0.44,0.21,85,0.33,0.66,0.88,0.00,0.00,0.00,0.00,0.00,2.1400001049,0.09,0.00,0.00,0.32,0.10,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3991,350,6305,0,213705,9555,373845,50,0,23,0.12,0.31,0.55,0.00,0.00,0.00,0.13,0.02,0.99
2020,FY,PROVIDER,HOS,451751,KINDRED HOSPICE,ABILENE,TX,79606,206,813,20038,0.23,0.43,0.40,0.19,3646224,2895244,2895244,3226380,0.28,0.28,0.47,81,0.42,0.57,0.84,0.00,0.00,0.11,0.00,0.00,2.0499999523,0.17,0.09,0.00,0.28,0.00,0.10,0.00,0.14,0.00,0.00,0.00,0.00,0.00,3281,711,5467,0,158880,25005,231330,38,6,15,0.48,0.13,0.33,0.04,0.00,0.00,0.16,0.02,0.99
2020,FY,PROVIDER,HOS,451752,ADVANCE HOSPICE CARE OF AMERICA INC,PLANO,TX,75093,49,234,6013,0.00,0.32,0.57,0.26,1294636,951595,951595,978236,0.57,0.00,0.00,86,0.48,0.51,0.77,0.00,0.00,0.00,0.00,0.00,2.3199999332,0.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,826,43,1612,0,53640,2505,104910,34,0,18,0.57,0.42,0.00,0.00,0.00,0.00,0.08,0.06,0.99
2020,FY,PROVIDER,HOS,451753,TRADITIONS HOSPICE,COLLEGE STATION,TX,77845,329,1116,26445,0.24,0.52,0.36,0.16,5528721,4061264,4061264,4442424,0.24,0.23,0.17,81,0.48,0.51,0.79,0.12,0.00,0.07,0.00,0.00,2.8199999332,0.20,0.06,0.03,0.23,0.08,0.17,0.00,0.00,0.00,0.00,0.00,0.05,0.00,7324,1292,5298,0,309780,34830,237390,46,3,10,0.55,0.12,0.22,0.08,0.00,0.00,0.20,0.02,0.99
2020,FY,PROVIDER,HOS,451754,FAITH PRESBYTERIAN HOSPICE,DALLAS,TX,75251,1441,3387,66023,0.45,0.70,0.20,0.08,19000880,14482379,14482379,14620365,0.30,0.08,0.03,80,0.44,0.55,0.79,0.10,0.02,0.05,0.00,0.00,2.8599998951,0.41,0.04,0.00,0.10,0.08,0.00,0.14,0.04,0.01,0.00,0.01,0.05,0.00,16098,1835,13484,0,876045,91845,1181385,27,2,8,0.57,0.22,0.03,0.08,0.00,0.05,0.34,0.02,0.93
2020,FY,PROVIDER,HOS,451755,GRACE HOSPICE OF TEXAS,KINGWOOD,TX,77339,173,624,15317,0.13,0.40,0.42,0.19,3311226,2491921,2491921,2474936,0.43,0.07,0.00,84,0.34,0.65,0.85,0.06,0.00,0.06,0.00,0.00,2.4300000668,0.23,0.00,0.00,0.39,0.06,0.11,0.00,0.00,0.00,0.00,0.00,0.08,0.00,3308,942,5091,0,263775,33570,350490,62,2,22,0.81,0.15,0.02,0.00,0.00,0.00,0.17,0.10,0.99
2020,FY,PROVIDER,HOS,451756,HEART TO HEART HOSPICE OF TYLER LTD,TYLER,TX,75703,875,3524,88021,0.25,0.47,0.42,0.23,17860173,12792814,12792814,14448379,0.27,0.35,0.46,82,0.39,0.60,0.86,0.10,0.00,0.02,0.00,0.00,2.1900000572,0.13,0.06,0.05,0.43,0.07,0.08,0.00,0.04,0.00,0.00,0.00,0.05,0.00,15763,2891,42338,80,744045,119610,2137530,41,3,22,0.33,0.18,0.46,0.00,0.00,0.00,0.16,0.02,0.99
2020,FY,PROVIDER,HOS,451758,HOSPICE COMPASSUS MCKINNEY,MCKINNEY,TX,75070,39,89,1670,0.53,0.71,0.00,0.00,649926,303392,303392,305542,0.48,0.00,0.00,77,0.48,0.51,0.82,0.00,0.00,0.00,0.00,0.00,2.5299999714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,409,123,607,0,32520,5955,38670,51,0,8,0.68,0.23,0.05,0.00,0.02,0.00,0.32,0.00,0.96
2020,FY,PROVIDER,HOS,451762,SUNSET HOSPICE INC,TOMBALL,TX,77375,104,375,8720,0.20,0.45,0.44,0.17,2056709,1501458,1501458,1487126,0.47,0.49,0.00,80,0.43,0.56,0.60,0.18,0.00,0.13,0.00,0.00,2.8499999046,0.15,0.00,0.00,0.33,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1520,132,1811,0,68685,5070,113235,26,1,14,0.37,0.00,0.61,0.00,0.00,0.00,0.16,0.07,0.99
2020,FY,PROVIDER,HOS,451763,PROFESSIONAL HEALTH CARE,BEAUMONT,TX,77702,75,397,10940,0.00,0.32,0.62,0.37,2771705,1586994,1586994,1723597,0.34,0.14,0.00,83,0.40,0.60,0.82,0.14,0.00,0.00,0.00,0.00,2.2300000191,0.00,0.00,0.00,0.21,0.00,0.25,0.00,0.21,0.00,0.00,0.00,0.00,0.00,2217,374,3772,0,101175,13965,217530,49,0,20,0.86,0.06,0.07,0.00,0.00,0.00,0.07,0.00,0.99
2020,FY,PROVIDER,HOS,451764,PROFESSIONAL HOSPICE,EULESS,TX,76040,35,160,4198,0.00,0.00,0.51,0.00,2174604,691736,691736,695497,0.71,0.00,0.00,85,0.40,0.60,0.91,0.00,0.00,0.00,0.00,0.00,2.5199999809,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1016,170,1644,0,42705,4395,87000,29,0,12,0.99,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.98
2020,FY,PROVIDER,HOS,451765,ELARA CARING,SAN ANTONIO,TX,78249,221,554,11472,0.38,0.57,0.25,0.07,2436206,1738264,1738264,1926446,0.48,0.21,0.00,80,0.41,0.58,0.47,0.00,0.00,0.47,0.00,0.00,2.7799999714,0.13,0.13,0.06,0.19,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2463,448,4150,0,122370,18060,236475,56,6,15,0.79,0.08,0.10,0.00,0.00,0.00,0.23,0.10,0.98
2020,FY,PROVIDER,HOS,451772,CUIDADO CASERO HOME HEALTH & HOSPICE,EULESS,TX,76040,44,175,4236,0.00,0.36,0.54,0.00,1028119,695672,695672,701392,0.38,0.38,0.00,81,0.56,0.43,0.00,0.00,0.00,0.90,0.00,0.00,3.7300000191,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1241,238,497,0,40155,4185,29820,28,1,6,0.99,0.00,0.00,0.00,0.00,0.00,0.13,0.06,1.00
2020,FY,PROVIDER,HOS,451773,AREA COMMUNITY HOSPICE INC,PLAINVIEW,TX,79072,284,1139,28257,0.17,0.43,0.45,0.22,7826483,4089283,4089283,4599469,0.25,0.19,0.65,84,0.41,0.58,0.78,0.03,0.00,0.17,0.00,0.00,2.2200000286,0.17,0.09,0.00,0.32,0.04,0.00,0.21,0.00,0.00,0.00,0.00,0.04,0.00,8299,730,13629,0,329265,17385,536910,49,1,17,0.44,0.41,0.13,0.00,0.00,0.00,0.16,0.01,0.99
2020,FY,PROVIDER,HOS,451774,ACCOLADE HOSPICE,LUBBOCK,TX,79413,476,1937,48611,0.18,0.40,0.44,0.21,11326026,7070857,7070857,7890960,0.28,0.17,0.23,82,0.41,0.58,0.83,0.03,0.00,0.11,0.00,0.00,2.4800000191,0.17,0.12,0.00,0.18,0.08,0.00,0.14,0.11,0.00,0.00,0.00,0.03,0.00,11119,1989,12462,0,495090,87660,718230,30,5,14,0.50,0.33,0.14,0.01,0.00,0.00,0.15,0.02,0.99
2020,FY,PROVIDER,HOS,451777,HARRIS HOSPICE INC,LEWISVILLE,TX,75067,156,753,19422,0.24,0.44,0.47,0.31,4692139,3115656,3115656,3143387,0.33,0.10,0.00,82,0.35,0.64,0.88,0.00,0.00,0.00,0.00,0.00,2.1900000572,0.09,0.00,0.00,0.22,0.30,0.00,0.16,0.00,0.00,0.00,0.00,0.08,0.00,3306,745,2278,0,208170,64140,543225,26,8,15,0.97,0.00,0.02,0.00,0.00,0.00,0.12,0.01,0.99
2020,FY,PROVIDER,HOS,451778,ALPHA OMEGA HOSPICE LP,WEATHERFORD,TX,76086,537,1796,41879,0.26,0.53,0.33,0.16,10043271,6489283,6489283,6992060,0.35,0.40,0.52,81,0.44,0.55,0.90,0.04,0.00,0.05,0.00,0.00,2.5199999809,0.20,0.08,0.00,0.24,0.08,0.10,0.00,0.09,0.00,0.00,0.00,0.07,0.00,9072,985,20111,0,644925,44775,1152915,118,3,22,0.42,0.05,0.52,0.00,0.00,0.00,0.20,0.02,0.99
2020,FY,PROVIDER,HOS,451779,TEXAS HOME HEALTH HOSPICE,YOAKUM,TX,77995,219,743,16880,0.17,0.50,0.36,0.18,3989657,2684564,2684564,2817742,0.41,0.16,0.38,81,0.43,0.56,0.70,0.07,0.00,0.20,0.00,0.00,2.75,0.25,0.09,0.00,0.17,0.09,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,4025,487,3443,0,199845,29580,184050,33,5,12,0.70,0.07,0.20,0.01,0.00,0.00,0.17,0.03,0.99
2020,FY,PROVIDER,HOS,451780,HOSPICE PLUS,DALLAS,TX,75207,2267,9351,234654,0.21,0.43,0.44,0.23,48555058,36558556,36558556,38637819,0.37,0.32,0.31,81,0.40,0.59,0.82,0.10,0.01,0.05,0.00,0.00,2.5799999237,0.18,0.10,0.02,0.21,0.06,0.09,0.07,0.10,0.00,0.00,0.00,0.06,0.00,50960,11703,88012,0,2415615,503985,4881405,44,6,18,0.48,0.13,0.31,0.06,0.00,0.00,0.15,0.02,0.99
