YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,TOT_PT_MNTS,INDVDL_PT_MNTS,CNCRNT_GRP_PT_MNTS,COTRT_PT_MNTS,TOT_OT_MNTS,INDVDL_OT_MNTS,CNCRNT_GRP_OT_MNTS,COTRT_OT_MNTS,TOT_SLP_MNTS,INDVDL_SLP_MNTS,CNCRNT_GRP_SLP_MNTS,COTRT_SLP_MNTS,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT,CMG_STROK_DAYS_PCT,CMG_INJURY_TRMA_DAYS_PCT,CMG_ORTHO_DAYS_PCT,CMG_ARTHRTS_DAYS_PCT,CMG_CRDVSCLR_PLMNRY_DAYS_PCT,CMG_NRLGCL_DAYS_PCT,CMG_OTHR_DAYS_PCT
2020,FY,PROVIDER,IRF,400021,HOSPITAL DE LA CONCEPCION,SAN GERMAN,PR,683,55,55,698,0.00,1.00,2105443,830451,814413,1496072,20125,0.00,0.00,0.00,75,0.43,0.56,0.00,0.00,0.00,0.98,0.00,0.00,1.91,4,0.00,0.00,0.00,0.00,0.30,0.49,0.00,0.23,0.58,0.69,0.88,0.30,0.00,0.36,0.00,0.38,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.21,38017,38017,0,0,34785,34785,0,0,15150,15150,0,0,0.00,0.00,0.80,0.00,0.00,0.00,0.45,0.14,0.36,0.00,0.00,0.00,0.04
2020,FY,PROVIDER,IRF,403025,HEALTH SOUTH REHABILITATION HOSPITAL OF SAN JUAN,SAN JUAN,PR,936,105,108,1370,0.00,0.97,2670052,1593300,1532624,2701429,0,0.00,0.00,0.00,72,0.41,0.58,0.00,0.00,0.00,0.96,0.00,0.00,2.71,6,0.16,0.27,0.17,0.16,0.40,0.57,0.18,0.37,0.61,0.72,0.88,0.50,0.21,0.40,0.00,0.28,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.35,0.13,0.00,0.00,0.17,61748,47553,14195,0,51665,38735,12930,0,21023,15353,5670,0,0.13,0.00,0.75,0.00,0.00,0.00,0.22,0.21,0.25,0.00,0.00,0.21,0.08
2020,FY,PROVIDER,IRF,403026,"HEALTHSOUTH REHABILITATION HOSPITAL OF MANATI, INC",ALTS DE MANATI,PR,674,133,142,1762,0.10,0.93,3276297,2161386,2086663,3664591,529,0.00,0.00,0.00,75,0.45,0.54,0.00,0.00,0.00,0.98,0.00,0.00,2.90,6,0.12,0.22,0.16,0.09,0.47,0.62,0.24,0.54,0.74,0.74,0.88,0.60,0.25,0.47,0.00,0.30,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.15,86251,70961,15290,0,76011,64801,9725,1485,40441,23806,15150,1485,0.00,0.08,0.76,0.00,0.00,0.00,0.27,0.05,0.38,0.00,0.00,0.21,0.06
2020,FY,PROVIDER,IRF,403027,MULTY MEDICAL FACILITIES CORPORATION,SAN JUAN,PR,918,53,54,580,0.00,0.98,2396024,699653,691425,1198119,1909,0.00,0.00,0.00,79,0.45,0.54,0.00,0.00,0.00,1.00,0.00,0.00,1.65,5,0.00,0.37,0.00,0.00,0.32,0.50,0.00,0.20,0.64,0.66,0.88,0.32,0.20,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,9645,9645,0,0,8980,8980,0,0,690,690,0,0,0.81,0.00,0.00,0.00,0.00,0.00,0.15,0.06,0.61,0.00,0.00,0.00,0.17
2020,FY,PROVIDER,IRF,410005,OUR LADY OF FATIMA HOSPITAL,NORTH PROVIDENCE,RI,2904,82,86,1179,0.00,0.90,4498767,1941358,1928862,1785234,31627,0.00,0.00,0.00,75,0.42,0.57,0.82,0.00,0.00,0.00,0.00,0.00,2.30,6,0.00,0.31,0.18,0.15,0.36,0.60,0.18,0.57,0.41,0.88,0.88,0.47,0.18,0.64,0.00,0.51,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.26,0.17,0.00,0.00,0.00,51610,39460,6150,6000,51475,39700,5790,5985,22575,18210,4290,75,0.00,0.00,0.46,0.29,0.00,0.00,0.39,0.21,0.19,0.00,0.01,0.09,0.09
2020,FY,PROVIDER,IRF,410006,NEWPORT HOSPITAL,NEWPORT,RI,2840,153,159,2043,0.07,0.95,6154830,3420740,3398564,3188688,57858,0.00,0.10,0.00,75,0.47,0.52,0.84,0.00,0.00,0.00,0.00,0.00,1.77,6,0.25,0.23,0.16,0.22,0.29,0.52,0.26,0.64,0.35,0.88,0.88,0.62,0.18,0.67,0.00,0.51,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.15,90312,90312,0,0,90822,90822,0,0,38878,38878,0,0,0.10,0.06,0.61,0.16,0.00,0.00,0.38,0.26,0.20,0.00,0.00,0.01,0.11
2020,FY,PROVIDER,IRF,410007,RHODE ISLAND HOSPITAL,PROVIDENCE,RI,2903,56,58,681,0.21,0.96,2938868,1285970,1273386,1225189,69902,0.00,0.00,0.00,72,0.69,0.30,0.87,0.00,0.00,0.00,0.00,0.00,2.73,6,0.25,0.35,0.00,0.00,0.32,0.51,0.19,0.57,0.39,0.88,0.88,0.58,0.00,0.58,0.00,0.62,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,27770,27710,0,60,30339,30277,0,62,14955,14955,0,0,0.18,0.00,0.39,0.25,0.00,0.00,0.51,0.34,0.06,0.00,0.00,0.04,0.03
2020,FY,PROVIDER,IRF,410009,KENT COUNTY MEMORIAL HOSPITAL,WARWICK,RI,2886,126,133,1804,0.15,0.90,6697837,3032322,2993679,2833982,122980,0.00,0.09,0.00,76,0.53,0.46,0.95,0.00,0.00,0.00,0.00,0.00,2.71,7,0.40,0.27,0.11,0.15,0.49,0.69,0.34,0.50,0.46,0.88,0.88,0.71,0.18,0.72,0.00,0.38,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.00,0.11,76864,69844,5760,1260,79442,74432,3660,1350,15095,15095,0,0,0.08,0.12,0.52,0.24,0.00,0.00,0.31,0.08,0.27,0.00,0.03,0.06,0.21
2020,FY,PROVIDER,IRF,413025,REHABILITATION HOSPITAL OF RHODE ISLAND,NORTH SMITHFIELD,RI,2896,111,116,1528,0.00,0.94,6957938,2401276,2384556,2238937,30609,0.00,0.09,0.00,76,0.41,0.58,0.90,0.00,0.00,0.00,0.00,0.00,2.07,7,0.28,0.34,0.21,0.16,0.34,0.62,0.34,0.57,0.46,0.88,0.88,0.62,0.15,0.72,0.00,0.47,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.30,0.13,0.00,0.00,0.00,83200,83200,0,0,82330,82330,0,0,12180,12180,0,0,0.10,0.00,0.62,0.18,0.00,0.00,0.27,0.15,0.31,0.00,0.07,0.06,0.12
2020,FY,PROVIDER,IRF,420007,SPARTANBURG MEDICAL CENTER,SPARTANBURG,SC,29303,72,75,877,0.18,0.95,3476225,1493103,1476383,1603226,67359,0.00,0.00,0.18,75,0.52,0.47,0.80,0.16,0.00,0.00,0.00,0.00,2.60,6,0.23,0.38,0.15,0.16,0.48,0.47,0.31,0.52,0.48,0.88,0.88,0.52,0.25,0.59,0.00,0.31,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.16,0.40,0.00,0.00,0.00,0.00,51190,51190,0,0,50688,50688,0,0,12379,12379,0,0,0.16,0.00,0.64,0.00,0.00,0.00,0.18,0.07,0.44,0.00,0.06,0.03,0.18
2020,FY,PROVIDER,IRF,420023,ST FRANCIS-DOWNTOWN,GREENVILLE,SC,29601,118,119,1616,0.11,0.91,8802162,2513259,2481568,2646143,116882,0.00,0.00,0.00,74,0.54,0.45,0.84,0.11,0.00,0.00,0.00,0.00,2.73,7,0.30,0.22,0.15,0.13,0.47,0.66,0.33,0.44,0.47,0.88,0.88,0.67,0.15,0.62,0.00,0.49,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,94115,87262,1386,5467,98987,93093,556,5338,16765,16696,37,32,0.26,0.00,0.58,0.00,0.00,0.00,0.40,0.15,0.13,0.00,0.09,0.03,0.18
2020,FY,PROVIDER,IRF,420030,COLLETON MEDICAL CENTER,WALTERBORO,SC,29488,82,88,1188,0.00,0.93,9032346,3060193,3050700,3457378,1050651,0.00,0.15,0.64,76,0.58,0.41,0.78,0.20,0.00,0.00,0.00,0.00,2.92,8,0.31,0.46,0.00,0.18,0.65,0.88,0.51,0.53,0.68,0.88,0.88,0.60,0.13,0.65,0.00,0.40,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,66384,66384,0,0,66568,66551,17,0,3913,3913,0,0,0.00,0.00,0.77,0.00,0.00,0.00,0.22,0.09,0.32,0.00,0.12,0.04,0.17
2020,FY,PROVIDER,IRF,420036,MUSC HEALTH LANCASTER MEDICAL CENTER,LANCASTER,SC,29720,149,160,2113,0.11,0.94,17505697,3295947,3271637,3288947,94104,0.00,0.20,0.76,78,0.46,0.53,0.86,0.13,0.00,0.00,0.00,0.00,2.65,7,0.36,0.42,0.07,0.17,0.55,0.73,0.40,0.51,0.53,0.88,0.88,0.67,0.18,0.59,0.00,0.30,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.35,0.10,0.00,0.00,0.10,112979,112979,0,0,111539,111539,0,0,2922,2922,0,0,0.06,0.08,0.65,0.16,0.00,0.00,0.22,0.09,0.32,0.00,0.13,0.10,0.12
2020,FY,PROVIDER,IRF,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,BEAUFORT,SC,29902,185,194,1991,0.23,0.95,5353858,3439824,3399960,3914301,142476,0.00,0.09,0.75,77,0.45,0.54,0.74,0.23,0.00,0.00,0.00,0.00,2.80,7,0.34,0.55,0.15,0.17,0.48,0.88,0.38,0.50,0.61,0.88,0.88,0.55,0.17,0.88,0.00,0.25,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.27,0.15,0.00,0.00,0.11,118904,111993,6911,0,116762,110726,6036,0,14561,14561,0,0,0.00,0.06,0.67,0.15,0.00,0.00,0.15,0.05,0.30,0.00,0.10,0.16,0.21
2020,FY,PROVIDER,IRF,420068,TRMC OF ORANGEBURG & CALHOUN,ORANGEBURG,SC,29115,246,268,3246,0.11,0.93,10892433,5723306,5686170,5396894,19192,0.00,0.20,0.71,74,0.47,0.52,0.44,0.53,0.00,0.00,0.00,0.00,2.95,6,0.22,0.32,0.10,0.15,0.43,0.70,0.38,0.41,0.60,0.88,0.88,0.49,0.13,0.56,0.00,0.25,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.23,0.07,0.00,0.00,0.17,183800,106165,77290,345,185813,109828,75970,15,17362,17362,0,0,0.04,0.06,0.66,0.14,0.00,0.00,0.12,0.11,0.24,0.00,0.15,0.05,0.29
2020,FY,PROVIDER,IRF,420070,PRISMA HEALTH TUOMEY HOSPITAL,SUMTER,SC,29150,158,169,2036,0.08,0.96,5842408,2993683,2960595,3790045,179832,0.00,0.15,0.10,75,0.46,0.53,0.62,0.36,0.00,0.00,0.00,0.00,2.60,7,0.28,0.34,0.12,0.23,0.58,0.88,0.44,0.41,0.58,0.88,0.88,0.60,0.15,0.88,0.00,0.32,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.10,108430,107004,1426,0,131475,129497,1975,3,7843,7843,0,0,0.17,0.07,0.58,0.15,0.00,0.00,0.21,0.11,0.36,0.00,0.07,0.03,0.18
2020,FY,PROVIDER,IRF,420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,GREENVILLE,SC,29605,192,201,3250,0.10,0.88,9869062,5202710,5124247,5338615,582680,0.00,0.15,0.08,69,0.55,0.44,0.80,0.16,0.00,0.00,0.00,0.00,2.49,6,0.24,0.21,0.13,0.16,0.43,0.64,0.25,0.60,0.55,0.88,0.88,0.54,0.18,0.50,0.00,0.40,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.08,0.15,0.13,0.00,0.00,0.23,134888,126694,3708,4486,139740,132138,3156,4446,50239,50009,0,230,0.11,0.06,0.59,0.20,0.00,0.00,0.24,0.34,0.10,0.00,0.03,0.03,0.22
2020,FY,PROVIDER,IRF,420079,TRIDENT MEDICAL CENTER,CHARLESTON,SC,29406,218,228,2843,0.14,0.94,24665553,7521834,7490462,8057306,2633085,0.00,0.09,0.00,76,0.39,0.60,0.83,0.14,0.00,0.00,0.00,0.00,2.40,7,0.24,0.32,0.09,0.17,0.55,0.88,0.38,0.55,0.58,0.88,0.88,0.59,0.21,0.66,0.05,0.33,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.32,0.08,0.00,0.00,0.11,126366,126336,0,30,122863,122833,0,30,42156,42036,120,0,0.15,0.00,0.65,0.09,0.00,0.00,0.25,0.22,0.27,0.00,0.08,0.03,0.12
2020,FY,PROVIDER,IRF,420082,AIKEN REGIONAL MEDICAL CENTER,AIKEN,SC,29801,123,127,1596,0.19,0.94,13406148,3093998,3058831,3317903,669873,0.00,0.13,0.12,74,0.41,0.58,0.79,0.19,0.00,0.00,0.00,0.00,2.10,6,0.30,0.21,0.00,0.18,0.50,0.68,0.26,0.43,0.43,0.88,0.88,0.45,0.13,0.59,0.00,0.31,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.14,67069,59250,155,7664,69987,62359,30,7598,7887,7812,45,30,0.10,0.00,0.68,0.14,0.00,0.00,0.23,0.11,0.31,0.00,0.06,0.02,0.24
2020,FY,PROVIDER,IRF,420085,GRAND STRAND REGIONAL MEDICAL CENTER,MYRTLE BEACH,SC,29572,376,395,5715,0.11,0.92,40302936,9110215,9032841,10046102,841430,0.00,0.07,0.05,76,0.51,0.48,0.90,0.05,0.00,0.00,0.00,0.02,2.40,7,0.35,0.29,0.08,0.16,0.56,0.68,0.34,0.51,0.51,0.88,0.88,0.64,0.14,0.67,0.00,0.34,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.33,0.03,0.00,0.00,0.09,198483,197514,427,542,215826,215003,86,737,28708,28618,90,0,0.07,0.10,0.74,0.03,0.00,0.00,0.22,0.19,0.21,0.00,0.10,0.06,0.20
2020,FY,PROVIDER,IRF,420087,ROPER HOSPITAL,CHARLESTON,SC,29401,579,624,7860,0.14,0.94,32749885,14540944,14370048,15113666,370689,0.00,0.06,0.05,75,0.45,0.54,0.73,0.23,0.00,0.00,0.00,0.00,2.51,6,0.31,0.33,0.15,0.19,0.42,0.63,0.29,0.50,0.44,0.88,0.88,0.51,0.24,0.64,0.03,0.32,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.00,0.00,0.37,400632,376479,24040,113,415856,391706,23940,210,65840,62960,2865,15,0.09,0.07,0.68,0.09,0.00,0.00,0.20,0.17,0.26,0.00,0.06,0.07,0.20
2020,FY,PROVIDER,IRF,420091,MUSC HEALTH FLORENCE MEDICAL CENTER,FLORENCE,SC,29505,213,224,2734,0.14,0.96,18338217,4365154,4296349,4632543,49381,0.00,0.25,0.32,74,0.46,0.53,0.59,0.39,0.00,0.00,0.00,0.00,2.74,7,0.23,0.37,0.13,0.21,0.55,0.88,0.35,0.36,0.58,0.88,0.88,0.56,0.12,0.60,0.00,0.36,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.05,0.00,0.26,0.00,0.00,0.00,0.28,141657,131653,10004,0,141942,133895,8047,0,25650,25628,22,0,0.14,0.11,0.61,0.10,0.00,0.00,0.21,0.09,0.22,0.01,0.08,0.06,0.30
2020,FY,PROVIDER,IRF,423025,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF COLA,COLUMBIA,SC,29203,1080,1186,15004,0.11,0.92,31135800,22335905,21719553,23826451,116451,0.00,0.12,0.07,75,0.44,0.55,0.69,0.28,0.00,0.00,0.00,0.00,2.63,7,0.29,0.33,0.13,0.15,0.49,0.66,0.32,0.53,0.53,0.88,0.88,0.62,0.18,0.62,0.04,0.29,0.00,0.00,0.00,0.00,0.18,0.00,0.01,0.00,0.00,0.03,0.25,0.18,0.00,0.00,0.17,772735,601898,170577,260,787870,649582,138288,0,186423,181665,4758,0,0.11,0.08,0.65,0.08,0.00,0.00,0.20,0.21,0.19,0.01,0.06,0.14,0.15
2020,FY,PROVIDER,IRF,423026,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FLORE,FLORENCE,SC,29506,794,858,11425,0.10,0.92,25616437,16971098,16666783,18999439,15154,0.00,0.21,0.40,73,0.48,0.51,0.61,0.36,0.00,0.00,0.00,0.00,3.16,7,0.25,0.32,0.12,0.18,0.60,0.88,0.40,0.45,0.64,0.88,0.88,0.68,0.12,0.62,0.03,0.31,0.00,0.02,0.00,0.00,0.18,0.05,0.00,0.06,0.00,0.03,0.18,0.17,0.00,0.00,0.22,641126,420973,220153,0,600393,407449,192944,0,99147,99087,60,0,0.10,0.12,0.65,0.06,0.00,0.00,0.22,0.11,0.22,0.00,0.14,0.13,0.13
2020,FY,PROVIDER,IRF,423027,"HEALTHSOUTH REHABILITATION HOSP OF CHARLESTON, INC",NORTH CHARLESTON,SC,29406,521,590,7727,0.11,0.91,17359648,12194662,11934534,12672440,69895,0.00,0.11,0.10,74,0.44,0.55,0.73,0.23,0.00,0.00,0.00,0.00,2.92,7,0.28,0.38,0.17,0.16,0.51,0.88,0.37,0.62,0.60,0.88,0.88,0.57,0.20,0.69,0.06,0.34,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.04,0.20,0.19,0.00,0.00,0.23,441270,268263,172777,230,327938,228697,99211,30,82262,77108,5124,30,0.15,0.08,0.59,0.07,0.00,0.00,0.18,0.27,0.19,0.00,0.05,0.11,0.16
2020,FY,PROVIDER,IRF,423028,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ROCK H,ROCK HILL,SC,29732,926,1035,11803,0.14,0.93,25344043,20241956,19775337,20239057,3392,0.00,0.13,0.07,77,0.40,0.59,0.81,0.16,0.00,0.00,0.00,0.00,2.56,7,0.31,0.42,0.14,0.17,0.46,0.68,0.37,0.50,0.49,0.88,0.88,0.60,0.23,0.68,0.04,0.31,0.00,0.02,0.00,0.00,0.14,0.00,0.01,0.00,0.00,0.05,0.24,0.26,0.00,0.00,0.14,713797,501315,212192,290,677418,483199,194219,0,55503,55163,340,0,0.08,0.06,0.72,0.03,0.00,0.00,0.16,0.20,0.19,0.01,0.08,0.22,0.11
2020,FY,PROVIDER,IRF,423029,ANMED HEALTHSOUTH REHABILITATION HOSPITAL,ANDERSON,SC,29621,958,1082,12617,0.14,0.93,26838145,20998899,20618259,22144805,16015,0.00,0.08,0.23,78,0.39,0.60,0.89,0.08,0.00,0.00,0.00,0.00,2.44,7,0.34,0.38,0.12,0.18,0.54,0.64,0.44,0.49,0.45,0.88,0.88,0.60,0.30,0.71,0.06,0.24,0.00,0.01,0.00,0.00,0.12,0.02,0.00,0.00,0.00,0.01,0.25,0.30,0.00,0.00,0.12,639564,438032,201142,390,709975,489774,220036,165,149616,108403,41048,165,0.14,0.07,0.61,0.06,0.01,0.00,0.13,0.15,0.26,0.01,0.06,0.23,0.12
2020,FY,PROVIDER,IRF,423030,"GREENWOOD REGIONAL REHABILITATION HOSPITAL, INC",GREENWOOD,SC,29646,479,534,7235,0.12,0.90,14960979,12908742,12737593,12485700,47636,0.00,0.11,0.92,77,0.46,0.53,0.78,0.20,0.00,0.00,0.00,0.00,2.39,6,0.33,0.35,0.07,0.15,0.55,0.72,0.30,0.51,0.51,0.88,0.88,0.54,0.16,0.63,0.03,0.31,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.03,0.19,0.21,0.00,0.00,0.11,420221,324661,95560,0,430505,332040,98465,0,60698,51383,9315,0,0.10,0.09,0.55,0.16,0.00,0.00,0.11,0.15,0.20,0.00,0.06,0.16,0.28
2020,FY,PROVIDER,IRF,423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",SPARTANBURG,SC,29303,548,596,8446,0.07,0.91,16603395,12416886,12176415,13300150,5136,0.00,0.09,0.20,76,0.42,0.57,0.89,0.09,0.00,0.00,0.00,0.00,2.36,7,0.29,0.39,0.13,0.17,0.46,0.61,0.31,0.56,0.45,0.88,0.88,0.50,0.27,0.70,0.02,0.31,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.27,0.06,0.00,0.00,0.19,427183,370592,56261,330,470631,410606,59695,330,90070,70620,19450,0,0.16,0.08,0.50,0.18,0.00,0.00,0.19,0.15,0.28,0.00,0.06,0.04,0.24
2020,FY,PROVIDER,IRF,423032,ENCOMPASS HEALTH REHAB HOSPITAL OF BLUFFTON,BLUFFTON,SC,29910,521,587,7040,0.14,0.93,15488268,10267571,10029817,11809508,184298,0.00,0.04,0.09,77,0.48,0.51,0.88,0.08,0.00,0.00,0.00,0.02,2.31,6,0.32,0.40,0.09,0.20,0.38,0.54,0.30,0.47,0.40,0.88,0.88,0.56,0.22,0.72,0.04,0.24,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.02,0.28,0.17,0.00,0.00,0.22,377373,291320,85343,710,349580,269097,80483,0,65270,58773,6497,0,0.26,0.06,0.51,0.05,0.00,0.00,0.15,0.21,0.25,0.00,0.07,0.17,0.12
2020,FY,PROVIDER,IRF,423033,TIDELANDS HEALTH REHABILITATION HOSPITALS,MURRELLS INLET,SC,29576,1013,1118,14318,0.10,0.94,33981774,24229065,23846265,23582884,45180,0.00,0.08,0.11,77,0.50,0.49,0.90,0.07,0.00,0.01,0.00,0.00,2.54,7,0.33,0.37,0.09,0.20,0.53,0.70,0.39,0.50,0.48,0.88,0.88,0.57,0.26,0.68,0.03,0.30,0.00,0.01,0.00,0.00,0.15,0.01,0.00,0.00,0.01,0.02,0.27,0.35,0.00,0.00,0.11,729424,574376,154888,160,762226,603305,158921,0,159462,134843,24619,0,0.05,0.10,0.67,0.08,0.01,0.00,0.15,0.18,0.23,0.00,0.04,0.28,0.09
2020,FY,PROVIDER,IRF,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,SIOUX FALLS,SD,57117,244,253,3414,0.19,0.90,13185348,4393217,4322630,4895644,279694,0.15,0.06,0.58,73,0.56,0.43,0.92,0.00,0.00,0.00,0.00,0.00,2.51,6,0.22,0.21,0.08,0.14,0.41,0.58,0.27,0.41,0.45,0.88,0.88,0.47,0.15,0.56,0.00,0.43,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.20,0.13,0.00,0.00,0.17,113713,113713,0,0,113764,113764,0,0,35845,35845,0,0,0.36,0.08,0.43,0.08,0.00,0.00,0.37,0.26,0.12,0.00,0.00,0.05,0.16
2020,FY,PROVIDER,IRF,430027,SANFORD USD MEDICAL CENTER,SIOUX FALLS,SD,57117,166,169,2383,0.12,0.92,11595200,3489455,3422223,3909075,160919,0.12,0.15,0.59,73,0.51,0.48,0.92,0.00,0.00,0.00,0.00,0.00,2.40,6,0.27,0.22,0.13,0.09,0.40,0.69,0.24,0.48,0.46,0.88,0.88,0.58,0.09,0.58,0.00,0.57,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.00,0.00,0.09,98018,97533,485,0,96943,96313,630,0,51842,51842,0,0,0.37,0.16,0.28,0.16,0.00,0.00,0.52,0.25,0.04,0.00,0.02,0.03,0.11
2020,FY,PROVIDER,IRF,430077,MONUMENT HEALTH RAPID CITY HOSPITAL,RAPID CITY,SD,57701,136,141,2268,0.17,0.87,7954330,2913639,2881816,3084023,243499,0.16,0.15,0.40,73,0.45,0.54,0.76,0.00,0.00,0.00,0.21,0.00,1.91,6,0.19,0.22,0.16,0.16,0.35,0.57,0.27,0.50,0.49,0.88,0.88,0.50,0.19,0.57,0.00,0.30,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.16,97865,97865,0,0,95872,95872,0,0,18905,18905,0,0,0.29,0.09,0.51,0.00,0.00,0.00,0.27,0.17,0.33,0.01,0.00,0.01,0.18
2020,FY,PROVIDER,IRF,433027,ENCOMPASS HEALTH REHAB HOSPITAL OF SIOUX FALLS,SIOUX FALLS,SD,57108,43,43,554,0.30,0.95,1591266,728501,703157,839816,25426,0.00,0.00,0.37,72,0.48,0.51,0.88,0.00,0.00,0.00,0.00,0.00,3.00,6,0.32,0.41,0.00,0.00,0.46,0.69,0.44,0.69,0.44,0.74,0.88,0.60,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,M,M,M,M,M,M,M,M,M,M,M,M,0.27,0.00,0.37,0.00,0.00,0.00,0.20,0.10,0.19,0.02,0.03,0.11,0.32
