YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,BENE_GE_60_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_IRF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT
2020,FY,PROVIDER,LTC,112000,ROOSEVELT WARM SPRINGS LTAC HOSPITAL,WARM SPRINGS,GA,31830,60,62,1479,0.23,0.63,0.00,6640065,2518847,2385637,2575124,202625,0.00,0.25,0.25,70.00,0.65,0.35,0.65,0.31,0.00,0.00,0.00,0.00,3.91,7,0.43,0.25,0.00,0.00,0.75,0.88,0.61,0.53,0.68,0.88,0.88,0.65,0.00,0.53,0.00,0.21,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.27,0.00,0.00
2020,FY,PROVIDER,LTC,112003,SHEPHERD CENTER,ATLANTA,GA,30309,51,52,2502,0.00,0.39,0.27,18311131,5825952,5409613,4759189,3470397,0.00,0.00,0.00,64.00,0.60,0.39,0.74,0.00,0.00,0.00,0.00,0.00,3.31,5,0.00,0.33,0.00,0.00,0.37,0.45,0.00,0.47,0.41,0.66,0.88,0.43,0.00,0.56,0.00,0.35,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,112004,"SELECT SPECIALTY HOSPITAL - MIDTOWN ATLANTA, LLC",ATLANTA,GA,30308,257,270,10076,0.05,0.44,0.17,125375180,22020455,19719134,20562627,6379710,0.00,0.38,0.04,68.00,0.55,0.44,0.35,0.61,0.00,0.00,0.00,0.00,5.14,7,0.35,0.51,0.14,0.15,0.88,0.88,0.47,0.44,0.72,0.71,0.88,0.65,0.04,0.43,0.11,0.36,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.37,0.07,0.05,0.22
2020,FY,PROVIDER,LTC,112006,EMORY LONG TERM ACUTE CARE,DECATUR,GA,30030,141,146,4588,0.09,0.52,0.09,32485926,9431957,8817783,8642931,1326173,0.00,0.31,0.00,68.00,0.49,0.50,0.42,0.51,0.00,0.00,0.00,0.00,4.44,7,0.26,0.41,0.11,0.21,0.68,0.88,0.40,0.41,0.50,0.71,0.88,0.57,0.07,0.46,0.00,0.39,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.17,0.24,0.19,0.00,0.17
2020,FY,PROVIDER,LTC,112007,WELLSTAR WINDY HILL HOSPITAL,MARIETTA,GA,30067,98,101,3104,0.00,0.51,0.12,33041165,7321506,6922030,7071029,2545654,0.00,0.16,0.00,71.00,0.55,0.44,0.74,0.20,0.00,0.00,0.00,0.00,3.94,7,0.45,0.45,0.15,0.12,0.73,0.88,0.57,0.51,0.60,0.88,0.88,0.68,0.00,0.55,0.00,0.33,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.16,0.30,0.18,0.00,0.00
2020,FY,PROVIDER,LTC,112010,KINDRED HOSPITAL ROME,ROME,GA,30165,44,44,1362,0.00,0.40,0.00,12835765,2326774,2190352,2377541,367417,0.00,0.29,0.00,67.00,0.59,0.40,0.88,0.00,0.00,0.00,0.00,0.00,5.38,7,0.45,0.45,0.00,0.00,0.65,0.88,0.56,0.68,0.59,0.72,0.88,0.70,0.00,0.54,0.00,0.29,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,112011,"SELECT SPECIALTY HOSPITAL - SAVANNAH, INC",SAVANNAH,GA,31405,185,190,5060,0.10,0.64,0.06,43707160,8997240,8365983,9841249,1018362,0.00,0.36,0.34,67.00,0.51,0.48,0.60,0.36,0.00,0.00,0.00,0.00,5.05,7,0.33,0.35,0.15,0.12,0.71,0.88,0.50,0.50,0.67,0.88,0.88,0.60,0.07,0.51,0.12,0.27,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.30,0.20,0.05,0.16
2020,FY,PROVIDER,LTC,112012,"COLUMBUS SPECIALTY HOSPITAL, INC",COLUMBUS,GA,31901,117,118,3041,0.12,0.64,0.00,9084864,5606713,5278143,5904775,111166,0.00,0.28,0.18,69.00,0.47,0.52,0.47,0.52,0.00,0.00,0.00,0.00,3.96,7,0.32,0.26,0.00,0.11,0.88,0.88,0.59,0.43,0.88,0.88,0.88,0.88,0.00,0.47,0.00,0.22,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.23,0.22,0.00,0.16
2020,FY,PROVIDER,LTC,112013,"SELECT SPECIALTY HOSPITAL - AUGUSTA, INC",AUGUSTA,GA,30904,238,244,6806,0.11,0.68,0.06,53215980,13219939,12273290,13360961,2935652,0.00,0.31,0.22,68.00,0.62,0.37,0.57,0.38,0.00,0.00,0.00,0.00,4.81,7,0.29,0.26,0.09,0.16,0.67,0.88,0.50,0.38,0.67,0.88,0.88,0.67,0.09,0.44,0.07,0.23,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.10,0.00,0.04,0.00,0.00,0.00,0.14,0.13,0.21,0.16,0.00,0.25
2020,FY,PROVIDER,LTC,112016,"REGENCY HOSPITAL COMPANY OF MACON, LLC",MACON,GA,31217,283,293,8697,0.06,0.59,0.09,100154032,15354824,14294886,15926599,2299769,0.00,0.38,0.33,69.00,0.57,0.42,0.51,0.45,0.00,0.00,0.00,0.00,4.94,8,0.30,0.49,0.12,0.14,0.88,0.88,0.56,0.49,0.71,0.88,0.88,0.67,0.06,0.46,0.15,0.31,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.13,0.14,0.39,0.04,0.04,0.15
2020,FY,PROVIDER,LTC,112017,"LANDMARK HOSPITAL OF ATHENS, LLC",ATHENS,GA,30606,154,158,4219,0.07,0.64,0.00,25530573,7166712,6691677,7334916,160159,0.00,0.32,0.27,68.00,0.59,0.40,0.75,0.17,0.00,0.00,0.00,0.00,4.85,7,0.35,0.34,0.15,0.10,0.67,0.88,0.55,0.57,0.63,0.72,0.88,0.60,0.07,0.50,0.10,0.20,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.11,0.14,0.19,0.31,0.00,0.00,0.15
2020,FY,PROVIDER,LTC,112018,LANDMARK HOSPITAL OF SAVANNAH,SAVANNAH,GA,31405,153,157,3810,0.13,0.69,0.00,19931347,6430964,6092681,6957932,171991,0.00,0.37,0.52,67.00,0.50,0.49,0.69,0.26,0.00,0.00,0.00,0.00,4.03,7,0.35,0.38,0.13,0.00,0.66,0.88,0.62,0.62,0.63,0.88,0.88,0.63,0.00,0.57,0.14,0.23,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.07,0.00,0.10,0.13,0.10,0.14,0.28,0.00,0.13
2020,FY,PROVIDER,LTC,162001,SELECT SPECIALTY HOSPITAL - QUAD CITIES,DAVENPORT,IA,52806,214,218,5841,0.07,0.64,0.00,38948970,9899480,9405525,9987966,1600971,0.00,0.29,0.42,69.00,0.47,0.52,0.85,0.09,0.00,0.00,0.00,0.00,3.96,7,0.42,0.23,0.17,0.16,0.74,0.88,0.55,0.54,0.62,0.88,0.88,0.68,0.10,0.50,0.00,0.24,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.11,0.18,0.38,0.09,0.00,0.17
2020,FY,PROVIDER,LTC,162003,SELECT SPECIALTY HOSPITAL - DES MOINES,DES MOINES,IA,50314,243,253,7128,0.05,0.55,0.05,55247163,11039983,10504712,11066655,1028461,0.00,0.32,0.46,70.00,0.54,0.45,0.88,0.00,0.00,0.00,0.00,0.00,3.55,7,0.39,0.40,0.11,0.16,0.65,0.88,0.50,0.53,0.53,0.88,0.88,0.62,0.12,0.46,0.04,0.20,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.14,0.00,0.00,0.00,0.04,0.05,0.05,0.09,0.47,0.09,0.05,0.14
2020,FY,PROVIDER,LTC,132001,NORTHERN IDAHO ADVANCED CARE HOSPITAL,POST FALLS,ID,83854,190,196,4851,0.06,0.71,0.00,16476826,7898290,7537853,7861961,370226,0.00,0.24,0.36,70.00,0.57,0.42,0.92,0.00,0.00,0.00,0.00,0.00,3.38,6,0.30,0.33,0.14,0.18,0.52,0.73,0.53,0.54,0.50,0.66,0.88,0.56,0.10,0.45,0.00,0.23,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.06,0.16,0.09,0.09,0.31,0.22,0.00,0.07
2020,FY,PROVIDER,LTC,132002,VIBRA HOSPITAL OF BOISE,BOISE,ID,83709,162,171,4292,0.10,0.66,0.00,19680780,6918409,6625138,6970981,599575,0.00,0.40,0.44,69.00,0.53,0.46,0.85,0.00,0.00,0.09,0.00,0.00,4.34,6,0.31,0.43,0.16,0.12,0.54,0.88,0.38,0.61,0.56,0.65,0.88,0.54,0.14,0.54,0.06,0.17,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.16,0.00,0.00,0.00,0.00,0.09,0.12,0.17,0.40,0.07,0.00,0.07
2020,FY,PROVIDER,LTC,142006,KINDRED HOSPITAL - SYCAMORE,SYCAMORE,IL,60178,161,167,4362,0.08,0.60,0.00,29807115,8190004,7706686,7440913,687265,0.00,0.45,0.16,67.00,0.50,0.49,0.81,0.08,0.00,0.06,0.00,0.00,4.99,8,0.42,0.37,0.21,0.19,0.88,0.88,0.62,0.65,0.69,0.88,0.88,0.74,0.11,0.60,0.08,0.22,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.40,0.07,0.00,0.25
2020,FY,PROVIDER,LTC,142008,KINDRED HOSPITAL - CHICAGO,NORTHLAKE,IL,60164,382,403,10526,0.15,0.65,0.08,77891982,20803280,19010742,17947255,3655956,0.00,0.67,0.03,65.00,0.59,0.40,0.38,0.45,0.02,0.11,0.00,0.00,4.16,8,0.30,0.46,0.21,0.12,0.67,0.88,0.53,0.66,0.67,0.88,0.88,0.68,0.09,0.48,0.36,0.29,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.04,0.00,0.00,0.05,0.00,0.16,0.13,0.07,0.33,0.00,0.03,0.15
2020,FY,PROVIDER,LTC,142009,KINDRED - CHICAGO - LAKESHORE,CHICAGO,IL,60641,210,228,5473,0.11,0.71,0.06,44268999,11764810,11026556,10787650,518691,0.00,0.66,0.00,68.00,0.58,0.41,0.32,0.50,0.00,0.11,0.00,0.00,4.64,8,0.34,0.49,0.17,0.17,0.88,0.88,0.53,0.63,0.72,0.88,0.88,0.73,0.11,0.55,0.15,0.35,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.46,0.07,0.00,0.18
2020,FY,PROVIDER,LTC,142010,RML HEALTH PROVIDERS LIMITED PARTNERSHIP,HINSDALE,IL,60521,417,462,18200,0.08,0.36,0.21,90870087,28276550,23586271,22762350,3964193,0.00,0.46,0.00,68.00,0.51,0.48,0.49,0.33,0.03,0.11,0.00,0.00,5.35,9,0.45,0.65,0.16,0.16,0.88,0.88,0.57,0.88,0.73,0.88,0.88,0.88,0.11,0.56,0.12,0.40,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.00,0.03,0.03,0.00,0.02,0.18,0.10,0.27,0.07,0.03,0.13
2020,FY,PROVIDER,LTC,142011,PRESENCE HOLY FAMILY MEDICAL CENTER,DES PLAINES,IL,60016,417,458,13407,0.11,0.52,0.10,155768219,24689266,22466320,21569585,2361492,0.00,0.44,0.02,71.00,0.57,0.42,0.70,0.09,0.05,0.10,0.00,0.00,4.77,8,0.47,0.48,0.14,0.15,0.88,0.88,0.54,0.64,0.72,0.88,0.88,0.74,0.11,0.57,0.11,0.27,0.00,0.00,0.61,0.00,0.00,0.00,0.00,0.02,0.03,0.03,0.09,0.00,0.00,0.00,0.00,0.05,0.09,0.05,0.45,0.06,0.03,0.15
2020,FY,PROVIDER,LTC,142013,GREATER PEORIA SPECIALTY HOSPITAL,PEORIA,IL,61605,129,137,3733,0.00,0.57,0.00,28865087,6778381,6257388,6924639,405442,0.00,0.55,0.38,66.00,0.51,0.48,0.80,0.17,0.00,0.00,0.00,0.00,4.88,7,0.32,0.30,0.23,0.17,0.88,0.88,0.70,0.55,0.62,0.88,0.88,0.64,0.13,0.52,0.00,0.30,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.15,0.08,0.47,0.00,0.00,0.11
2020,FY,PROVIDER,LTC,152007,KINDRED HOSPITAL INDIANAPOLIS,INDIANAPOLIS,IN,46222,104,107,3008,0.00,0.61,0.00,20723036,5831212,5305280,5230008,784069,0.00,0.41,0.19,66.00,0.52,0.47,0.80,0.19,0.00,0.00,0.00,0.00,4.40,7,0.32,0.50,0.15,0.00,0.70,0.88,0.48,0.64,0.54,0.75,0.88,0.67,0.14,0.43,0.00,0.29,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.32,0.00,0.00,0.20
2020,FY,PROVIDER,LTC,152012,KINDRED HOSPITAL NORTHWEST INDIANA,HAMMOND,IN,46320,196,207,6021,0.09,0.56,0.08,42469221,10451618,9423635,9849042,805029,0.00,0.54,0.00,69.00,0.52,0.47,0.30,0.63,0.00,0.00,0.00,0.00,5.80,8,0.39,0.57,0.19,0.13,0.88,0.88,0.71,0.52,0.71,0.88,0.88,0.88,0.13,0.64,0.11,0.40,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.40,0.06,0.00,0.28
2020,FY,PROVIDER,LTC,152013,KINDRED HOSPITAL INDIANAPOLIS NORTH,INDIANAPOLIS,IN,46250,118,123,3084,0.00,0.66,0.00,15854299,5637902,5301148,5200546,220304,0.00,0.41,0.17,67.00,0.51,0.48,0.77,0.19,0.00,0.00,0.00,0.00,4.63,8,0.34,0.50,0.15,0.19,0.88,0.88,0.56,0.65,0.67,0.88,0.88,0.66,0.09,0.54,0.00,0.28,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.10,0.11,0.36,0.17,0.00,0.08
2020,FY,PROVIDER,LTC,152014,SELECT SPECIALTY HOSPITAL-EVANSVILLE,EVANSVILLE,IN,47713,275,289,6867,0.07,0.70,0.00,46666690,12182723,11540026,12204168,1385303,0.00,0.42,0.48,69.00,0.53,0.46,0.90,0.06,0.00,0.00,0.00,0.00,4.36,8,0.40,0.32,0.13,0.15,0.88,0.88,0.68,0.68,0.72,0.88,0.88,0.67,0.14,0.68,0.10,0.17,0.00,0.05,0.42,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.10,0.00,0.00,0.00,0.00,0.06,0.07,0.17,0.30,0.12,0.00,0.16
2020,FY,PROVIDER,LTC,152020,ASCENSION ST VINCENT SETON SPECIALTY HOSPITAL,INDIANAPOLIS,IN,46260,177,185,6109,0.00,0.48,0.10,45227185,11960669,11078843,10920822,1419455,0.00,0.29,0.18,68.00,0.57,0.42,0.79,0.16,0.00,0.00,0.00,0.00,4.12,8,0.42,0.40,0.14,0.13,0.74,0.88,0.57,0.60,0.67,0.88,0.88,0.88,0.14,0.55,0.00,0.28,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.10,0.12,0.31,0.21,0.00,0.16
2020,FY,PROVIDER,LTC,152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,EAST CHICAGO,IN,46312,325,341,8937,0.09,0.65,0.06,98636596,15414366,14290243,14901223,2095303,0.00,0.35,0.00,71.00,0.51,0.48,0.62,0.28,0.00,0.07,0.00,0.00,5.03,8,0.43,0.45,0.17,0.17,0.88,0.88,0.64,0.55,0.88,0.88,0.88,0.88,0.09,0.66,0.09,0.26,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.06,0.00,0.06,0.05,0.00,0.00,0.07,0.17,0.34,0.11,0.04,0.15
2020,FY,PROVIDER,LTC,152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,MUNCIE,IN,47303,235,247,6185,0.09,0.66,0.00,25218908,11056595,10519080,11294334,292668,0.00,0.33,0.43,70.00,0.57,0.42,0.89,0.07,0.00,0.00,0.00,0.00,4.09,8,0.36,0.47,0.13,0.14,0.74,0.88,0.60,0.65,0.68,0.88,0.88,0.72,0.11,0.59,0.08,0.21,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.00,0.00,0.00,0.00,0.13,0.08,0.09,0.36,0.07,0.04,0.19
2020,FY,PROVIDER,LTC,152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,CROWN POINT,IN,46307,248,266,6190,0.07,0.70,0.00,45986593,10237363,9576714,9888491,464111,0.00,0.33,0.05,71.00,0.60,0.39,0.68,0.26,0.00,0.00,0.00,0.00,4.60,8,0.44,0.52,0.16,0.21,0.88,0.88,0.69,0.52,0.71,0.88,0.88,0.74,0.12,0.58,0.10,0.35,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.12,0.00,0.00,0.00,0.00,0.14,0.04,0.05,0.40,0.05,0.00,0.21
2020,FY,PROVIDER,LTC,172004,KPC PROMISE HOSPITAL OF OVERLAND PARK,OVERLAND PARK,KS,66212,100,110,3032,0.00,0.63,0.00,10676036,4261135,3767818,3885055,395161,0.00,0.34,0.15,65.00,0.46,0.54,0.73,0.16,0.00,0.00,0.00,0.00,4.74,7,0.30,0.54,0.15,0.12,0.55,0.88,0.51,0.62,0.51,0.72,0.88,0.59,0.00,0.56,0.00,0.22,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.12,0.00,0.00,0.00,0.00,0.11,0.19,0.00,0.44,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,172005,SELECT SPECIALTY HOSPITAL OF KS CITY,KANSAS CITY,KS,66112,252,264,6543,0.09,0.69,0.00,57057691,11512768,10709889,11306376,1242383,0.00,0.33,0.26,69.00,0.53,0.46,0.76,0.17,0.00,0.00,0.00,0.00,4.60,8,0.37,0.46,0.17,0.17,0.71,0.88,0.55,0.62,0.69,0.88,0.88,0.73,0.15,0.63,0.10,0.21,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.15,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.34,0.11,0.07,0.16
2020,FY,PROVIDER,LTC,172007,SELECT SPECIALTY HOSPITAL WICHITA,WICHITA,KS,67214,243,264,7112,0.06,0.61,0.07,64632277,11923701,11050345,12319653,2067421,0.00,0.28,0.43,69.00,0.56,0.43,0.82,0.06,0.00,0.06,0.00,0.00,3.88,7,0.41,0.35,0.11,0.16,0.69,0.88,0.55,0.58,0.61,0.71,0.88,0.69,0.09,0.50,0.09,0.23,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.11,0.00,0.00,0.04,0.00,0.04,0.08,0.15,0.29,0.15,0.05,0.14
2020,FY,PROVIDER,LTC,182001,KINDRED HOSPITAL LOUISVILLE,LOUISVILLE,KY,40204,363,400,10530,0.09,0.59,0.09,83081381,16550288,15145940,16367468,955434,0.00,0.39,0.24,67.00,0.53,0.46,0.78,0.17,0.00,0.00,0.00,0.00,4.69,8,0.42,0.36,0.13,0.16,0.88,0.88,0.73,0.65,0.66,0.73,0.88,0.70,0.09,0.56,0.19,0.20,0.00,0.07,0.37,0.00,0.00,0.00,0.00,0.03,0.14,0.03,0.06,0.00,0.00,0.03,0.03,0.06,0.07,0.10,0.36,0.06,0.00,0.22
2020,FY,PROVIDER,LTC,182002,"CONTINUING CARE HOSPITAL, INC",LEXINGTON,KY,40504,96,104,2908,0.00,0.55,0.00,14946535,4999336,4732223,5044583,379496,0.00,0.37,0.69,68.00,0.58,0.41,0.92,0.00,0.00,0.00,0.00,0.00,4.93,8,0.51,0.36,0.11,0.17,0.70,0.88,0.67,0.69,0.72,0.88,0.88,0.88,0.00,0.55,0.00,0.25,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.15,0.00,0.00,0.00,0.11,0.14,0.27,0.23,0.00,0.00
2020,FY,PROVIDER,LTC,182003,SELECT SPECIALTY HOSPITAL - CENTRAL KENTUCKY,DANVILLE,KY,40422,136,145,4073,0.11,0.52,0.00,38775857,7201830,6555382,7256231,718726,0.00,0.48,0.80,67.00,0.56,0.43,0.90,0.00,0.00,0.00,0.00,0.00,4.92,8,0.36,0.47,0.11,0.08,0.88,0.88,0.67,0.66,0.67,0.88,0.88,0.69,0.10,0.55,0.15,0.25,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.37,0.11,0.00,0.12
2020,FY,PROVIDER,LTC,182004,SELECT SPECIALTY HOSPITAL-NORTHERN KENTUCKY,FORT THOMAS,KY,41075,73,78,2079,0.00,0.64,0.00,23258676,3797892,3614665,3735709,598976,0.00,0.38,0.16,66.00,0.60,0.39,0.94,0.00,0.00,0.00,0.00,0.00,4.32,8,0.41,0.41,0.00,0.00,0.88,0.88,0.69,0.71,0.65,0.73,0.88,0.71,0.00,0.69,0.00,0.30,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.29,0.20,0.00,0.14
2020,FY,PROVIDER,LTC,182005,COMMONWEALTH  REGIONAL SPECIALTY HOSPITAL,BOWLING GREEN,KY,42101,125,129,2306,0.32,0.75,0.00,9386248,3153081,2950329,3304869,99524,0.00,0.30,0.43,71.00,0.49,0.50,0.93,0.00,0.00,0.00,0.00,0.00,3.30,8,0.42,0.42,0.19,0.18,0.65,0.88,0.62,0.68,0.57,0.88,0.88,0.72,0.14,0.68,0.00,0.29,0.00,0.00,0.23,0.00,0.00,0.00,0.09,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.08,0.20,0.21,0.00,0.00,0.17
2020,FY,PROVIDER,LTC,182006,CONTINUECARE HOSPITAL AT BAPTIST HEALTH CORBIN,CORBIN,KY,40701,97,105,3149,0.00,0.51,0.00,22052885,4483341,4137358,4727225,102072,0.00,0.50,0.98,68.00,0.53,0.46,0.98,0.00,0.00,0.00,0.00,0.00,4.12,8,0.36,0.46,0.00,0.20,0.88,0.88,0.88,0.55,0.63,0.88,0.88,0.74,0.12,0.65,0.00,0.17,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.12,0.23,0.13,0.00,0.16
2020,FY,PROVIDER,LTC,182008,CONTINUECARE HOSPITAL AT BAPTIST HEALTH PADUCAH,PADUCAH,KY,42003,112,119,3098,0.00,0.63,0.00,22888079,5194256,4993803,5595431,203104,0.00,0.29,0.91,70.00,0.51,0.48,0.91,0.00,0.00,0.00,0.00,0.00,3.94,8,0.38,0.33,0.11,0.14,0.73,0.88,0.67,0.61,0.66,0.88,0.88,0.88,0.00,0.74,0.10,0.25,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.13,0.00,0.00,0.00,0.00,0.16,0.00,0.10,0.27,0.00,0.00,0.25
2020,FY,PROVIDER,LTC,182009,CONTINUECARE HOSPITAL AT BAPTIST HLTH MADISONVILLE,MADISONVILLE,KY,42431,127,136,3179,0.08,0.66,0.00,23205613,5116385,4855454,5556275,14770,0.00,0.40,0.84,69.00,0.51,0.48,0.88,0.11,0.00,0.00,0.00,0.00,3.92,8,0.29,0.34,0.12,0.14,0.73,0.88,0.72,0.66,0.60,0.88,0.88,0.72,0.12,0.66,0.22,0.22,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.11,0.00,0.00,0.00,0.00,0.20,0.00,0.13,0.32,0.00,0.00,0.19
